Id_Cliente,Targa,Nome,Cognome,Age,Marca,NumCilindri,Cv,Prezzo,Data_Immatricolazione,Data_Acquisto,Data_Assicurazione,Codice_Rischio
739,EG533IX,Abele,Colombo,40,Dodge,four,102,7957,1996/08/12,2005/05/27,2010/02/12,2
740,DJ271FU,Fides,Piccolo,53,Peugot,four,97,12440,1991/09/02,2008/04/24,2009/06/13,2
741,EW256FE,Viola,Giuliani,71,Dodge,four,88,8921,1989/01/24,2014/05/04,2014/12/20,3
742,AL686DA,Cavallotti,Piazza,84,Subaru,four,111,11694,2007/08/31,2012/03/13,2015/03/05,2
743,CJ204RK,Lucrezio,Neri,77,Honda,four,86,10295,2009/07/23,2011/04/28,2011/06/02,2
744,BJ010RV,Fines,Piazza,78,Toyota,four,70,6938,2012/10/30,2013/10/14,2014/06/26,2
745,EY475ER,Onorina,Parisi,56,Toyota,six,156,15750,2002/11/24,2006/12/05,2014/10/03,2
746,EE064PG,Ridolfo,Grassi,61,Mazda,four,120,18280,2008/04/17,2012/09/17,2015/09/12,3
747,CS404CD,Onofria,Rinaldi,30,Bmw,four,101,16925,1999/10/22,2009/10/20,2012/01/31,1
748,EH506XV,Alidea,Lombardi,28,Toyota,four,116,11549,2007/03/04,2011/04/19,2012/02/28,2
749,BQ675BQ,Aldesira,Albanese,65,Audi,five,110,17710,1996/10/25,1996/12/15,2009/10/11,1
750,AP416PI,Pinello,Mariani,74,Mitsubishi,four,68,5389,2008/11/30,2009/04/05,2015/08/16,2
751,CT050CW,Brunone,Riva,62,Mazda,four,84,8845,2006/07/13,2011/03/17,2012/05/23,1
752,DM225HO,Filina,Lorusso,47,Peugot,four,97,12440,2007/07/22,2013/04/16,2015/04/14,2
753,DG558OA,Algeri,Parisi,21,Porsche,six,207,37028,1993/05/12,1998/04/17,2009/07/20,3
754,CB271AG,Allegro,Calabrese,78,Mitsubishi,four,116,9959,2009/01/20,2015/11/06,2016/03/10,3
755,DK156GP,Fiorilde,Piccolo,22,Peugot,four,95,13200,2001/04/28,2002/05/11,2009/02/12,3
756,BL077QO,Gardenia,Parisi,70,Mitsubishi,four,68,5389,2003/07/25,2014/04/18,2015/10/29,1
757,BE225TV,Osmar,Piazza,21,Toyota,four,92,11248,1989/05/28,2005/10/28,2012/08/05,3
758,DJ072BJ,Orione,Franco,54,Peugot,four,95,17075,2001/02/27,2002/05/26,2005/07/27,3
759,EF745BL,Renzina,De Simone,69,Mazda,four,120,18280,2008/06/16,2010/04/21,2014/03/07,1
760,AN443RU,Davinio,Garofalo,34,Mazda,four,72,18344,1998/12/27,2005/05/20,2014/02/25,2
761,AG710LT,Cleontina,Riva,20,Volvo,four,114,22625,1992/04/25,1994/11/29,2016/02/02,1
762,EN685VI,Patrizio,Fabbri,34,Peugot,four,95,15580,2011/11/10,2015/10/08,2016/01/11,2
763,BV573MR,Galiano,Bianchi,68,Volkswagen,five,110,13295,2011/10/18,2014/04/11,2015/08/19,2
764,AC413KZ,Aliso,Pagano,27,Dodge,four,68,6229,2003/11/11,2010/11/23,2012/01/11,3
765,AJ735DZ,Callista,Grasso,71,Mazda,four,72,18344,2011/06/06,2012/01/21,2016/03/14,3
766,CP327ZO,Ermentino,Villa,39,Dodge,four,68,6229,1998/04/20,1998/08/03,2001/07/29,3
767,AQ502AZ,Damasco,Moretti,26,Porsche,six,207,32528,1995/06/16,2005/04/16,2011/10/28,2
768,DX775VG,Egerio,Ricciardi,61,Mitsubishi,four,145,14869,1990/07/27,1997/11/30,2007/12/24,3
769,BH551OE,Obriana,Piccolo,24,Toyota,four,92,9988,1997/10/17,2002/04/01,2005/10/27,2
770,DX051CG,Luchino,Proietti,86,Toyota,four,92,9988,2006/05/09,2008/08/14,2009/06/26,2
771,BI720DA,Nannino,Cavallo,58,Isuzu,four,70,16500,2002/05/05,2010/06/24,2011/02/10,2
772,CH453IE,Sina,Martinelli,20,Nissan,four,69,5499,2003/07/26,2007/11/09,2008/01/04,2
773,EO877SO,Raffale,Bianco,81,Toyota,four,116,11199,1990/11/07,2010/10/19,2013/03/20,1
774,EK708FQ,Isaia,Meloni,46,Volkswagen,four,85,8495,1995/01/26,2016/04/18,2016/04/20,2
775,EX612VH,Miro,Bellini,21,Toyota,four,62,6338,2012/03/24,2013/08/31,2016/02/08,1
776,CE788TL,Cassandra,Parisi,28,Nissan,four,69,6849,2001/05/27,2009/09/18,2014/06/17,3
777,EG818WS,Pia,Antonelli,66,Volkswagen,four,68,13845,1999/09/04,2000/10/18,2015/04/13,2
778,EI378TL,Cristian,Zanetti,66,Volkswagen,four,85,8495,2002/02/04,2003/02/17,2010/03/12,1
779,CP150EL,Fiorentino,Colombo,82,Nissan,four,69,6849,2002/01/30,2008/07/17,2008/09/21,3
780,BW448VM,Genunzia,Fabbri,50,Bmw,four,101,16925,2006/05/12,2015/11/21,2015/12/19,1
781,BY646IC,Sibilla,Mazza,25,Toyota,four,116,9989,1993/01/21,2001/06/14,2003/04/06,2
782,BL075NX,Sabadino,Mariani,79,Toyota,six,161,15998,2007/11/05,2012/09/15,2013/05/02,3
783,AC152ER,Giliberto,Palmieri,85,Mitsubishi,four,145,14869,2003/01/16,2007/04/13,2007/05/01,1
784,DH523WD,Adiutore,Ferretti,85,Volvo,six,134,21485,1989/02/27,1997/11/18,2004/02/27,2
785,CA020IU,Pelino,Donati,61,Mitsubishi,four,116,9279,1998/12/19,2015/08/20,2015/11/30,2
786,AG444HO,Vincenza,Meloni,54,Subaru,four,82,7775,1995/08/18,2002/08/12,2008/11/19,3
787,BG805OO,Fidia,Ceccarelli,46,Volkswagen,four,85,7975,1991/02/10,1998/10/16,2008/07/31,3
788,DZ460MP,Brunilde,Monaco,54,Volkswagen,four,68,9495,2001/05/30,2008/05/20,2013/04/07,2
789,BI167IU,Oliana,Russo,80,Saab,four,160,18150,1996/10/16,2000/11/04,2010/08/12,1
790,CU326DF,Florio,Carbone,62,Toyota,four,116,9989,2009/02/08,2012/07/16,2014/07/30,3
791,BH850AX,Tito,Ceccarelli,46,Volkswagen,four,88,12290,2009/01/03,2010/10/01,2012/04/17,1
792,AE440WF,Deonisia,Colombo,26,Porsche,eight,288,16500,2001/08/03,2006/04/20,2008/01/20,2
793,BM082WS,Alessia,Rizzo,40,Isuzu,four,78,6785,1996/03/29,2004/08/19,2013/03/04,3
794,EY142DM,Urrigo,Proietti,43,Audi,five,140,23875,1996/06/05,2003/07/10,2014/12/03,1
795,DQ743OA,Ferranda,Cattaneo,41,Dodge,four,88,8921,1992/10/16,2003/12/04,2005/09/13,1
796,EY651PQ,Felinda,Pepe,56,Saab,four,160,18620,2009/06/23,2012/12/11,2015/03/06,1
797,CP528TL,Ramon,Giordano,27,Mercedes-benz,five,123,28248,1989/12/31,1992/05/09,1993/02/16,1
798,BK102GC,Puccio,Ruggeri,18,Bmw,six,182,30760,1991/12/27,1994/10/31,1998/07/19,3
799,AT131AM,Zelmina,Lombardi,79,Nissan,six,152,14399,2000/09/03,2010/04/29,2012/10/20,3
800,DK020HR,Leoparda,Rinaldi,31,Toyota,four,62,6338,2000/08/25,2003/09/12,2014/02/19,2
801,AE842XO,Adelca,Bianchi,33,Audi,five,110,15250,2009/08/29,2011/07/16,2014/02/07,1
801,AO846IX,Adelca,Bianchi,33,Nissan,four,97,8949,1995/03/16,2008/08/25,2011/07/03,1
802,DD786FM,Floridia,Marini,29,Subaru,four,82,7126,2010/08/17,2013/08/25,2016/02/24,2
802,CM625IH,Floridia,Marini,29,Renault,four,68,9895,1993/11/28,2001/08/03,2007/09/12,2
803,DN656NQ,Sidoro,Conti,52,Toyota,four,62,6338,2003/04/24,2009/12/15,2012/03/19,1
803,DC444MU,Sidoro,Conti,52,Toyota,four,92,10898,2009/02/27,2013/02/12,2013/09/04,1
804,CJ458TN,Augustina,Lombardi,73,Mazda,four,68,5195,1999/04/29,2006/10/30,2007/08/20,1
804,AJ076HU,Augustina,Lombardi,73,Peugot,four,142,18150,1991/10/21,2003/08/09,2009/11/19,1
805,DF116DR,Zilio,Pinna,30,Toyota,four,116,8449,2006/03/01,2006/12/13,2010/04/09,1
805,EO302LE,Zilio,Pinna,30,Honda,four,76,6855,1991/06/20,1994/10/03,2015/10/29,1
806,EE011YH,Gradisca,Moro,63,Mitsubishi,four,88,6989,1998/07/11,2012/10/28,2016/04/19,1
806,CF131ME,Gradisca,Moro,63,Subaru,four,94,9960,2008/07/01,2015/05/24,2015/09/06,1
807,BD454WR,Clarenzio,Calabrese,62,Toyota,four,70,6938,1995/10/17,2002/09/26,2003/09/30,2
807,AI217ZH,Clarenzio,Calabrese,62,Dodge,four,68,6377,1992/01/01,1996/08/03,2000/12/29,2
808,AF233YG,Marianno,Palmieri,40,Toyota,four,62,6488,1995/10/29,1999/02/10,2015/03/08,3
808,BW088UO,Marianno,Palmieri,40,Volkswagen,four,90,11595,2005/07/23,2012/05/15,2015/02/08,3
809,BL583GO,Gaudino,Fontana,28,Bmw,six,121,21105,2001/05/31,2015/06/02,2015/10/11,1
809,DX331JZ,Gaudino,Fontana,28,Subaru,four,73,7603,2007/03/05,2008/06/01,2009/10/11,1
810,AC740BV,Durando,Guidi,24,Peugot,four,95,17075,2007/06/03,2012/06/14,2015/11/21,3
810,AC641AQ,Durando,Guidi,24,Honda,four,76,7129,2003/10/14,2006/09/30,2015/06/16,3
811,EC422TS,Aldegarda,Pastore,78,Nissan,four,69,7349,2002/03/09,2013/07/21,2016/03/14,3
811,DJ333BB,Aldegarda,Pastore,78,Audi,five,110,17710,1993/11/13,2012/05/22,2013/07/20,3
812,EE640BR,Effrem,Arena,25,Honda,four,101,12945,2008/09/14,2011/03/17,2011/11/10,1
812,EN551PC,Effrem,Arena,25,Mazda,four,84,11245,1989/06/18,2005/06/30,2011/09/17,1
813,AM705ZD,Edro,Amato,58,Subaru,four,82,7463,2000/03/16,2001/02/23,2015/04/15,2
813,EJ523QT,Edro,Amato,58,Toyota,four,116,11199,2001/03/29,2004/02/20,2012/09/09,2
814,EE406VZ,Firmina,Bianco,31,Jaguar,six,176,35550,2012/05/25,2014/06/08,2015/10/25,1
814,BY410AQ,Firmina,Bianco,31,Volvo,six,134,21485,1991/02/27,2012/02/29,2014/07/12,1
815,DE411UO,Amalfia,Catalano,59,Volkswagen,four,90,9980,1993/10/24,2002/03/10,2014/12/22,1
815,AQ882SY,Amalfia,Catalano,59,Peugot,four,95,13860,1989/07/22,1990/07/23,1997/06/27,1
816,AW720AI,Bianchina,Piazza,45,Peugot,four,142,18150,2004/10/31,2010/06/04,2010/11/07,3
816,EE018EH,Bianchina,Piazza,45,Toyota,four,116,17669,2001/12/02,2009/07/03,2015/09/05,3
817,CC277SL,Oberdan,Mazza,67,Subaru,four,111,11694,2003/03/04,2004/06/07,2014/07/12,2
817,DR857TF,Oberdan,Mazza,67,Volkswagen,four,52,7995,2003/03/04,2011/08/28,2016/02/11,2
818,BX050QD,Nicolo,Morelli,29,Mazda,two,135,15645,1991/10/22,1993/08/12,2000/05/18,2
818,CG714AD,Nicolo,Morelli,29,Toyota,four,70,6938,2010/02/05,2010/03/19,2014/02/23,2
819,DW217GD,Laurino,Lombardo,56,Volvo,six,106,22470,2010/03/21,2014/09/27,2015/07/24,3
819,CN270CE,Laurino,Lombardo,56,Mercedes-benz,eight,184,40960,1999/02/26,2003/05/01,2006/11/26,3
820,BK530PB,Cateno,Santoro,35,Mazda,four,120,18280,2010/01/16,2015/07/15,2016/03/29,1
820,BN867GC,Cateno,Santoro,35,Toyota,four,62,6918,1994/12/27,2005/12/27,2006/11/25,1
821,CG283BP,Giosofatto,Marino,24,Toyota,four,70,8358,2006/12/07,2011/06/19,2011/06/27,1
821,ER505NQ,Giosofatto,Marino,24,Mitsubishi,four,68,6669,1998/05/14,2008/05/30,2008/12/17,1
822,DE746JD,Orfelio,Orlando,21,Mitsubishi,four,68,6669,2001/11/01,2011/01/31,2012/09/01,3
822,AN405TC,Orfelio,Orlando,21,Mitsubishi,four,145,14489,1993/09/16,2011/08/20,2014/11/05,3
823,CW720ZC,Nene,Ferrante,26,Mitsubishi,four,68,6189,1999/04/22,2013/04/10,2015/06/04,2
823,DO177QQ,Nene,Ferrante,26,Mercury,four,175,16503,1994/02/16,2009/06/03,2013/05/24,2
824,CU206RF,Alcesto,Caputo,71,Toyota,four,92,9988,1993/12/02,1996/09/12,2000/12/13,2
824,AX306BA,Alcesto,Caputo,71,Honda,four,76,7295,1996/12/19,2013/03/20,2015/09/27,2
825,EW074XO,Vitantonio,Amato,47,Dodge,four,102,8558,2003/11/06,2007/06/14,2007/07/11,2
825,DL426VC,Vitantonio,Amato,47,Honda,four,76,7129,1989/02/09,2005/03/14,2013/05/23,2
826,AQ647GC,Grato,Costantini,39,Peugot,four,95,17075,2004/02/06,2007/02/14,2015/11/16,2
826,EW225ON,Grato,Costantini,39,Bmw,four,101,16430,2004/09/07,2007/07/25,2007/12/31,2
827,DS202FU,Ortesio,Leone,19,Bmw,six,182,30760,1999/12/06,2010/02/05,2015/04/06,3
827,AH770GL,Ortesio,Leone,19,Toyota,four,70,9258,1997/12/13,2015/09/16,2015/12/12,3
828,BS164DF,Romualda,Rossi,66,Nissan,four,69,7999,2000/12/03,2005/04/22,2011/12/14,3
828,EH576XA,Romualda,Rossi,66,Toyota,four,70,8238,2013/03/22,2014/03/11,2014/09/16,3
829,DZ142QE,Quintillo,Martinelli,44,Subaru,four,82,7126,2000/12/05,2013/12/06,2014/03/14,2
829,EL322FM,Quintillo,Martinelli,44,Audi,five,140,23875,2002/07/14,2014/06/03,2015/08/08,2
830,DZ058AA,Sisinnia,Rizzi,58,Dodge,four,68,6377,2009/08/06,2014/09/25,2015/06/02,2
830,AJ184UW,Sisinnia,Rizzi,58,Audi,five,115,17450,2009/06/21,2015/06/28,2015/08/22,2
831,CW040HH,Mirto,Olivieri,52,Chevrolet,three,48,5151,2001/10/04,2010/09/11,2016/04/02,3
831,ER160PB,Mirto,Olivieri,52,Toyota,four,92,9988,2001/09/18,2010/03/02,2011/09/12,3
832,DB863JW,Richetto,Garofalo,29,Plymouth,four,68,6692,1993/07/05,1994/10/19,1995/10/27,2
832,EE227RZ,Richetto,Garofalo,29,Volkswagen,four,68,9495,2011/05/04,2016/04/02,2016/04/10,2
833,AO421NW,Leonildo,Bianco,56,Peugot,four,97,11900,1999/01/12,2002/12/18,2010/01/18,3
833,BC514DB,Leonildo,Bianco,56,Honda,four,76,6529,2000/06/10,2007/04/23,2010/09/18,3
834,DU181BE,Odillia,Morelli,66,Mercury,four,175,16503,2012/11/07,2013/07/14,2015/02/14,1
834,ER840JA,Odillia,Morelli,66,Toyota,four,73,10698,1991/11/23,1997/08/28,2009/08/17,1
835,CO831FE,Udillo,Sanna,40,Mazda,four,120,18280,2011/10/24,2014/03/29,2015/08/15,1
835,AM883DU,Udillo,Sanna,40,Plymouth,four,68,6229,2010/02/18,2010/06/26,2014/05/14,1
836,DR004LO,Utilia,Greco,31,Honda,four,76,7129,1992/09/20,2005/03/24,2014/05/07,1
836,DS805DK,Utilia,Greco,31,Subaru,four,82,7126,1990/04/25,1995/01/28,2012/06/07,1
837,ET770ML,Vilmaro,Messina,70,Honda,four,86,9095,2010/12/01,2011/11/28,2015/12/09,3
837,AX804NK,Vilmaro,Messina,70,Bmw,six,182,30760,1999/07/29,2012/12/22,2016/03/16,3
838,ED128SV,Pitagora,Marra,38,Nissan,four,69,7499,1993/08/18,2013/02/13,2014/07/03,1
838,AH708YP,Pitagora,Marra,38,Volvo,four,114,15985,1994/09/25,2007/05/24,2009/10/11,1
839,BT143MT,Oridia,Bellini,33,Isuzu,four,90,11048,2004/12/08,2009/12/04,2012/05/30,1
839,CZ844ZU,Oridia,Bellini,33,Mitsubishi,four,116,9279,2006/11/17,2011/03/02,2016/02/12,1
840,CR203XX,Verdun,Ferraro,32,Mitsubishi,four,145,14869,1993/12/12,2002/03/18,2004/04/29,3
840,EC046RN,Verdun,Ferraro,32,Mitsubishi,four,145,12629,1998/05/02,2009/12/23,2014/01/03,3
841,EZ286AR,Oriondo,Neri,55,Toyota,four,56,7788,2011/02/24,2015/11/20,2016/04/10,3
841,EJ132AE,Oriondo,Neri,55,Audi,five,110,15250,2012/04/11,2013/06/23,2015/11/03,3
842,EF178LL,Primino,Martinelli,72,Volkswagen,four,100,9995,2009/09/18,2013/07/23,2014/01/28,1
842,BO667XZ,Primino,Martinelli,72,Renault,four,68,9295,1997/06/22,2003/05/20,2012/12/16,1
843,DA586UX,Giovanna,Marino,75,Jaguar,six,176,35550,1999/01/27,2010/01/01,2016/02/21,3
843,AK458ND,Giovanna,Marino,75,Alfa-romero,four,111,16500,2013/04/22,2014/03/28,2015/02/10,3
844,DH085SD,Valter,Volpe,38,Toyota,four,70,6938,1991/08/18,1992/08/14,2007/10/21,2
844,DC062LY,Valter,Volpe,38,Mitsubishi,four,116,9279,1999/05/17,2005/05/27,2011/12/23,2
845,EY043TL,Graziadio,Di Stefano,60,Mazda,four,84,8845,1990/01/15,1998/12/01,2006/05/24,3
845,DL810TN,Graziadio,Di Stefano,60,Isuzu,four,70,16500,1992/09/16,2012/08/09,2015/02/06,3
846,DM836BC,Lello,Cirillo,21,Toyota,four,70,9258,1990/04/09,1998/01/07,2013/08/01,1
846,AM031HU,Lello,Cirillo,21,Peugot,four,95,15580,2004/10/30,2016/04/02,2016/04/07,1
847,CZ705XS,Bertina,Silvestri,35,Toyota,four,62,7898,1990/01/03,1992/01/07,2005/03/22,3
847,BE050YY,Bertina,Silvestri,35,Bmw,four,101,16430,1998/12/24,2008/12/21,2015/02/01,3
848,BV536LJ,Gianfrancesca,Bianchi,39,Nissan,four,69,5499,1996/01/08,2005/02/19,2014/04/18,1
848,EE646QM,Gianfrancesca,Bianchi,39,Peugot,four,95,16695,2001/03/17,2013/02/14,2015/02/17,1
849,CT587XA,Aris,Marino,20,Peugot,four,95,13860,1989/02/25,2007/02/02,2014/02/19,1
849,EA104IN,Aris,Marino,20,Bmw,four,101,16925,2006/10/21,2007/03/03,2013/06/21,1
850,BF351VX,Mentorina,Marchi,56,Mazda,four,68,6795,2007/12/22,2010/10/15,2015/06/16,3
850,BK611CW,Mentorina,Marchi,56,Audi,four,102,13950,2013/05/10,2015/12/11,2016/01/31,3
851,ER167CN,Orchidea,Lombardo,70,Audi,five,160,16500,1992/01/10,2010/05/25,2012/01/25,1
851,EB015GD,Orchidea,Lombardo,70,Toyota,four,116,9989,2005/02/13,2007/06/09,2014/04/08,1
852,BG767ON,Gaetanella,Russo,60,Toyota,four,92,10898,2002/01/12,2010/11/30,2013/01/11,3
852,AT778CT,Gaetanella,Russo,60,Peugot,four,95,17950,2011/12/17,2014/08/18,2016/01/16,3
853,AH111TX,Giorlanda,Piazza,73,Nissan,six,200,19699,1996/05/07,1997/09/30,2014/10/03,2
853,BZ568ZX,Giorlanda,Piazza,73,Honda,four,58,6479,1991/11/15,2013/06/12,2015/06/21,2
854,CB177LN,Brenno,De Luca,37,Mazda,four,68,7395,2011/07/10,2013/06/08,2014/05/08,3
854,BV346TL,Brenno,De Luca,37,Toyota,four,73,10698,2007/09/03,2015/08/21,2015/10/01,3
855,EA120YD,Superanzio,Marra,34,Toyota,four,70,8058,2002/06/07,2008/03/02,2009/01/08,1
855,DW203WV,Superanzio,Marra,34,Volkswagen,four,85,8495,2005/02/23,2012/03/08,2014/02/07,1
856,EM722UW,Ovaldo,Mele,38,Honda,four,86,9095,1999/06/03,2009/08/10,2010/08/26,3
856,AB878JG,Ovaldo,Mele,38,Peugot,four,95,17950,2005/12/29,2008/11/24,2015/11/26,3
857,CZ570HI,Bonacattu,Bruno,40,Honda,four,60,5399,2011/05/01,2011/08/31,2015/01/04,2
857,EU418QJ,Bonacattu,Bruno,40,Toyota,four,116,9639,2000/07/27,2003/10/09,2005/05/02,2
858,CB112HS,Nazaria,Barbieri,65,Bmw,six,121,21105,1993/07/08,1997/10/06,1999/01/06,3
858,BP186YJ,Nazaria,Barbieri,65,Dodge,four,68,6692,2005/09/22,2009/04/19,2009/09/06,3
859,BF468AS,Larina,Montanari,23,Porsche,six,207,34028,1991/03/23,2011/05/03,2015/05/01,3
859,AY080YE,Larina,Montanari,23,Jaguar,six,176,32250,1993/02/11,1998/03/05,2012/03/23,3
860,ES362IR,Clodovea,Messina,66,Mitsubishi,four,68,6669,2001/02/23,2013/11/30,2014/04/07,1
860,AH838NP,Clodovea,Messina,66,Mercedes-benz,five,123,25552,1992/06/05,1997/09/12,2007/05/29,1
861,DH640BO,Romulado,Martinelli,62,Volvo,four,114,15985,1996/09/20,1999/06/17,2013/04/21,2
861,AI307LU,Romulado,Martinelli,62,Toyota,four,92,9988,2007/10/14,2012/03/04,2015/01/04,2
862,CQ853DP,Nivea,De Angelis,69,Toyota,four,70,9258,2004/08/08,2015/07/30,2015/10/11,2
862,AW512EL,Nivea,De Angelis,69,Peugot,four,95,17950,2003/01/21,2006/10/06,2015/08/18,2
863,AG602HE,Levantino,Fontana,29,Nissan,four,69,5499,2013/08/05,2015/12/11,2016/03/22,2
863,BH411VD,Levantino,Fontana,29,Mitsubishi,four,116,9279,1990/06/04,2001/07/08,2005/03/10,2
864,BX444KY,Idalberto,Leone,22,Subaru,four,69,5118,1994/08/15,2013/06/16,2014/06/14,2
864,EO867RJ,Idalberto,Leone,22,Volkswagen,four,68,13845,2004/12/03,2006/09/27,2007/05/09,2
865,DX603VY,Morgana,Cirillo,25,Toyota,four,56,7788,2010/08/16,2015/12/03,2015/12/25,1
865,DE073WU,Morgana,Cirillo,25,Saab,four,160,18150,1999/10/11,2009/10/09,2014/04/17,1
866,BM583YD,Fernando,Pace,20,Subaru,four,94,9960,2012/10/16,2014/11/19,2015/10/24,3
866,EL113JS,Fernando,Pace,20,Dodge,four,145,12964,2010/11/24,2012/11/15,2014/01/29,3
867,DR332UV,Croce,Ferrante,79,Peugot,four,97,16630,1998/06/23,1999/12/21,2006/03/03,3
867,DU856FU,Croce,Ferrante,79,Volkswagen,four,90,11595,2005/06/19,2013/06/23,2013/10/03,3
868,BJ102ID,Dorina,Palumbo,71,Toyota,six,161,15998,2002/06/30,2013/03/09,2013/07/23,1
868,BO220BS,Dorina,Palumbo,71,Volkswagen,five,110,13295,2003/04/03,2008/05/28,2012/07/17,1
869,AK345GO,Adelasio,Sanna,53,Audi,five,160,16500,1996/07/28,2014/01/16,2015/03/25,1
869,DQ311HM,Adelasio,Sanna,53,Audi,five,160,16500,1992/06/08,2013/04/25,2015/08/01,1
870,CW582PV,Ormano,Greco,71,Plymouth,four,102,7957,2000/07/30,2006/12/14,2014/07/14,3
870,EL721CT,Ormano,Greco,71,Mercedes-benz,five,123,25552,2004/09/21,2012/11/09,2015/06/03,3
871,AM467XE,Renzo,Catalano,59,Honda,four,86,9095,1992/06/19,2011/09/02,2014/03/11,1
871,DO170NX,Renzo,Catalano,59,Audi,five,110,18920,2003/11/04,2006/01/25,2007/10/19,1
872,DL817PR,Nirvano,Leone,73,Toyota,four,116,17669,2007/02/11,2007/03/04,2013/07/21,1
872,DJ480IW,Nirvano,Leone,73,Honda,four,86,7895,1998/08/03,2011/05/07,2014/05/17,1
873,CW567IM,Romero,Caruso,47,Bmw,six,121,20970,1995/02/07,2009/08/18,2010/04/22,2
873,CC777XX,Romero,Caruso,47,Volkswagen,four,100,9995,2009/05/27,2016/02/12,2016/04/05,2
874,DQ274LV,Taddeo,Amato,46,Toyota,six,156,15690,2009/07/31,2010/12/12,2014/09/29,1
874,CS816CB,Taddeo,Amato,46,Saab,four,110,11850,1994/06/25,2014/02/05,2014/04/13,1
875,AM546XZ,Mirian,Ferri,72,Plymouth,four,68,6229,2009/10/10,2012/05/25,2013/03/03,1
875,CB684YC,Mirian,Ferri,72,Chevrolet,three,48,5151,2011/09/23,2015/06/18,2016/03/16,1
876,EG568NS,Rafaello,Pepe,21,Toyota,four,92,11248,1989/07/23,2014/05/04,2014/08/16,3
876,CJ111BS,Rafaello,Pepe,21,Volkswagen,four,85,8195,2010/11/29,2015/10/07,2016/03/21,3
877,AC238KY,Oden,Pace,34,Toyota,four,62,6338,2004/03/07,2004/09/08,2005/09/30,3
877,ER175OB,Oden,Pace,34,Nissan,six,160,17199,2013/02/24,2014/09/22,2015/06/29,3
878,EQ581GI,Fioriggia,Longo,39,Nissan,six,152,14399,1992/01/18,2011/09/20,2013/03/07,2
878,CT454RN,Fioriggia,Longo,39,Volvo,four,114,13415,2006/07/25,2015/08/15,2015/09/03,2
879,ES732ER,Armello,Conti,24,Peugot,four,95,13860,1994/11/15,2015/06/14,2016/01/30,2
879,CB060ZP,Armello,Conti,24,Peugot,four,95,13860,1997/04/11,1999/06/30,2004/05/08,2
880,BO276XH,Fatma,Marino,21,Alfa-romero,four,111,16500,2006/01/28,2014/12/13,2015/03/04,1
880,DJ254PD,Fatma,Marino,21,Dodge,four,102,8558,1994/07/05,2013/09/23,2015/03/11,1
881,ES358XQ,Probo,Bruni,63,Toyota,four,92,11248,1991/01/04,2001/12/07,2003/12/02,3
881,CC061TV,Probo,Bruni,63,Honda,four,76,6529,2006/10/06,2009/09/19,2015/09/06,3
882,AG242QJ,Abondio,Aiello,76,Toyota,six,161,15998,2000/04/26,2013/03/22,2015/02/03,3
882,DX768BW,Abondio,Aiello,76,Honda,four,76,7129,1996/02/12,1997/06/03,2005/11/12,3
883,AH866TY,Romolo,Ceccarelli,52,Subaru,four,69,5118,1991/11/15,2004/01/21,2005/05/14,3
883,CA166YS,Romolo,Ceccarelli,52,Peugot,four,95,16695,2009/03/30,2013/02/05,2015/07/09,3
884,EA052UB,Amonasro,Guidi,61,Nissan,four,97,8949,1990/06/03,2015/10/21,2015/10/29,3
884,AF754YV,Amonasro,Guidi,61,Nissan,four,69,6649,1994/08/17,2002/11/04,2010/01/08,3
885,DE558QK,Espero,Napolitano,29,Mitsubishi,four,116,9959,1989/03/12,1994/01/09,2012/12/16,3
885,AX702PH,Espero,Napolitano,29,Saab,four,160,18620,2009/08/08,2014/02/15,2014/12/30,3
886,DC623EP,Goliarda,Piccolo,43,Porsche,six,207,34028,1989/01/14,2014/08/07,2015/07/26,2
886,AP142PS,Goliarda,Piccolo,43,Bmw,six,182,41315,1998/05/20,2006/01/28,2012/02/29,2
887,BN157QP,Gioino,Testa,39,Mitsubishi,four,68,6669,1999/04/12,2002/07/17,2014/11/05,2
887,DR246JB,Gioino,Testa,39,Toyota,four,116,11549,1992/01/10,2008/05/19,2014/12/17,2
888,CM760EY,Abbondia,Ruggiero,53,Saab,four,160,18620,1997/03/15,2015/07/13,2015/12/09,1
888,CL635JL,Abbondia,Ruggiero,53,Honda,four,76,6855,2005/01/15,2005/03/20,2013/09/09,1
889,CR544ZW,Rovero,Mele,57,Peugot,four,95,17075,1989/09/30,2006/10/27,2013/07/15,1
889,BF712NW,Rovero,Mele,57,Nissan,four,69,7999,1995/11/03,2015/12/02,2016/04/08,1
890,DW201QT,Tarcisa,Ferrara,78,Saab,four,160,18150,1998/12/09,2015/07/26,2015/12/14,1
890,BZ462YU,Tarcisa,Ferrara,78,Porsche,four,143,22018,1994/06/07,2013/10/05,2013/12/27,1
891,CM880UI,Mariuccio,Meloni,38,Alfa-romero,six,154,16500,1993/04/20,2010/12/25,2015/02/12,1
891,BC264MS,Mariuccio,Meloni,38,Renault,four,68,9895,1995/12/08,2006/09/09,2007/06/06,1
892,ED702RC,Cenzella,Mazza,36,Mitsubishi,four,145,14869,2005/01/27,2008/04/20,2013/10/23,3
892,BM743MF,Cenzella,Mazza,36,Nissan,four,69,7999,2011/04/28,2014/01/28,2015/08/18,3
893,BL076GL,Esuberanzo,Ricciardi,53,Mercedes-benz,five,123,28176,2006/06/23,2007/06/12,2014/07/07,1
